time_bin,price_level,bid_volume,ask_volume,net_volume,trade_count,avg_bid_price,avg_ask_price,time_window,segment_id,trading_time
1606782060,13378.5,57,15,42,3,13367.0,13389.8333,1m,589,2020-12-01 00:21:00
1606782060,13378.0,19,6,13,1,13401.0,13355.0,1m,589,2020-12-01 00:21:00
1606782060,13377.5,45,21,24,4,13373.875,13380.875,1m,589,2020-12-01 00:21:00
1606782060,13377.0,33,22,11,3,13376.1667,13377.3333,1m,589,2020-12-01 00:21:00
1606782060,13376.5,40,10,30,2,13373.75,13379.0,1m,589,2020-12-01 00:21:00
1606782060,13376.0,3,3,0,1,13355.0,13396.5,1m,589,2020-12-01 00:21:00
1606782060,13375.0,30,21,9,3,13391.6667,13357.8333,1m,589,2020-12-01 00:21:00
1606782060,13374.5,38,14,24,2,13396.0,13352.5,1m,589,2020-12-01 00:21:00
1606782060,13374.0,22,8,14,2,13375.25,13372.75,1m,589,2020-12-01 00:21:00
1606782060,13372.5,7,12,-5,1,13345.5,13399.5,1m,589,2020-12-01 00:21:00
1606782060,13372.0,19,5,14,1,13390.0,13354.0,1m,589,2020-12-01 00:21:00
1606782060,13371.5,22,8,14,2,13371.5,13371.5,1m,589,2020-12-01 00:21:00
1606782060,13371.0,20,6,14,1,13389.0,13352.5,1m,589,2020-12-01 00:21:00
1606782060,13369.5,19,5,14,1,13382.0,13356.5,1m,589,2020-12-01 00:21:00
1606782060,13368.5,19,5,14,1,13350.5,13386.5,1m,589,2020-12-01 00:21:00
1606782060,13366.0,19,5,14,1,13349.0,13383.0,1m,589,2020-12-01 00:21:00
1606782060,13354.0,3,4,-1,1,13355.0,13352.5,1m,589,2020-12-01 00:21:00
1606782060,13348.5,19,6,13,1,13350.5,13346.0,1m,589,2020-12-01 00:21:00
1606782060,13345.0,19,7,12,1,13338.0,13351.5,1m,589,2020-12-01 00:21:00
1606782120,13417.5,8,11,-3,1,13410.5,13424.0,1m,589,2020-12-01 00:22:00
1606782120,13411.0,16,17,-1,1,13406.5,13415.0,1m,589,2020-12-01 00:22:00
1606782120,13410.5,11,12,-1,1,13406.5,13414.5,1m,589,2020-12-01 00:22:00
1606782120,13408.0,13,9,4,1,13394.5,13421.5,1m,589,2020-12-01 00:22:00
1606782120,13407.5,20,8,12,1,13387.5,13427.5,1m,589,2020-12-01 00:22:00
1606782120,13406.5,11,10,1,1,13402.5,13410.5,1m,589,2020-12-01 00:22:00
1606782120,13405.0,7,9,-2,1,13393.5,13416.5,1m,589,2020-12-01 00:22:00
1606782120,13400.0,18,30,-12,2,13396.0,13403.75,1m,589,2020-12-01 00:22:00
1606782120,13399.5,7,8,-1,1,13392.5,13406.5,1m,589,2020-12-01 00:22:00
1606782120,13399.0,26,10,16,1,13395.0,13403.0,1m,589,2020-12-01 00:22:00
1606782120,13398.0,6,16,-10,1,13394.0,13402.0,1m,589,2020-12-01 00:22:00
1606782120,13397.5,23,17,6,2,13390.0,13404.5,1m,589,2020-12-01 00:22:00
1606782120,13396.0,8,9,-1,1,13395.5,13396.5,1m,589,2020-12-01 00:22:00
1606782120,13395.0,9,13,-4,1,13400.5,13389.5,1m,589,2020-12-01 00:22:00
1606782120,13394.0,6,48,-42,1,13389.5,13398.0,1m,589,2020-12-01 00:22:00
1606782120,13392.0,9,15,-6,1,13388.0,13396.0,1m,589,2020-12-01 00:22:00
1606782120,13391.0,25,15,10,2,13388.75,13393.25,1m,589,2020-12-01 00:22:00
1606782120,13389.5,9,12,-3,1,13385.5,13393.5,1m,589,2020-12-01 00:22:00
1606782120,13386.5,14,11,3,1,13401.5,13371.0,1m,589,2020-12-01 00:22:00
1606782120,13386.0,25,10,15,1,13378.0,13393.5,1m,589,2020-12-01 00:22:00
1606782120,13384.5,7,11,-4,1,13397.5,13371.5,1m,589,2020-12-01 00:22:00
1606782120,13383.5,12,6,6,1,13399.0,13367.5,1m,589,2020-12-01 00:22:00
1606782120,13382.5,22,39,-17,3,13365.6667,13399.1667,1m,589,2020-12-01 00:22:00
1606782120,13382.0,14,8,6,1,13402.5,13361.5,1m,589,2020-12-01 00:22:00
1606782120,13381.0,20,9,11,1,13400.0,13362.0,1m,589,2020-12-01 00:22:00
1606782120,13380.5,11,19,-8,1,13345.5,13415.5,1m,589,2020-12-01 00:22:00
1606782120,13379.5,7,17,-10,1,13392.0,13366.5,1m,589,2020-12-01 00:22:00
1606782120,13379.0,5,3,2,1,13400.5,13357.5,1m,589,2020-12-01 00:22:00
1606782120,13378.5,31,33,-2,2,13374.75,13382.0,1m,589,2020-12-01 00:22:00
1606782120,13377.5,33,31,2,4,13371.625,13383.25,1m,589,2020-12-01 00:22:00
1606782120,13376.5,3,3,0,1,13395.0,13357.5,1m,589,2020-12-01 00:22:00
1606782120,13376.0,6,4,2,1,13394.5,13357.5,1m,589,2020-12-01 00:22:00
1606782120,13375.5,49,52,-3,4,13367.875,13382.75,1m,589,2020-12-01 00:22:00
1606782120,13374.5,57,62,-5,4,13360.125,13388.625,1m,589,2020-12-01 00:22:00
1606782120,13374.0,34,24,10,3,13391.8333,13356.0,1m,589,2020-12-01 00:22:00
1606782120,13373.5,48,31,17,3,13378.5,13368.3333,1m,589,2020-12-01 00:22:00
1606782120,13373.0,6,6,0,2,13368.75,13377.0,1m,589,2020-12-01 00:22:00
1606782120,13372.5,62,38,24,8,13374.875,13369.9375,1m,589,2020-12-01 00:22:00
1606782120,13372.0,62,37,25,5,13356.1,13387.7,1m,589,2020-12-01 00:22:00
1606782120,13371.5,3,4,-1,1,13351.0,13391.5,1m,589,2020-12-01 00:22:00
1606782120,13371.0,19,5,14,1,13390.5,13351.0,1m,589,2020-12-01 00:22:00
1606782120,13370.5,27,14,13,3,13363.0,13377.6667,1m,589,2020-12-01 00:22:00
1606782120,13370.0,47,39,8,4,13368.5,13371.125,1m,589,2020-12-01 00:22:00
1606782120,13368.5,24,8,16,2,13369.25,13367.75,1m,589,2020-12-01 00:22:00
1606782120,13368.0,7,7,0,2,13349.5,13386.0,1m,589,2020-12-01 00:22:00
1606782120,13367.5,57,18,39,3,13371.0,13363.6667,1m,589,2020-12-01 00:22:00
1606782120,13367.0,113,41,72,6,13365.8333,13368.0,1m,589,2020-12-01 00:22:00
1606782120,13366.5,19,6,13,1,13346.0,13386.5,1m,589,2020-12-01 00:22:00
1606782120,13366.0,19,7,12,1,13346.5,13385.0,1m,589,2020-12-01 00:22:00
1606782120,13365.0,39,11,28,2,13345.5,13384.25,1m,589,2020-12-01 00:22:00
1606782120,13364.5,21,5,16,1,13381.5,13347.5,1m,589,2020-12-01 00:22:00
1606782120,13363.0,20,5,15,1,13346.0,13380.0,1m,589,2020-12-01 00:22:00
1606782120,13362.5,39,11,28,2,13345.0,13379.5,1m,589,2020-12-01 00:22:00
1606782120,13345.0,31,6,25,1,13330.0,13360.0,1m,589,2020-12-01 00:22:00
1606782180,13408.5,28,11,17,1,13391.0,13426.0,1m,589,2020-12-01 00:23:00
1606782180,13408.0,17,8,9,1,13400.5,13415.5,1m,589,2020-12-01 00:23:00
1606782180,13406.5,17,9,8,1,13390.0,13422.5,1m,589,2020-12-01 00:23:00
1606782180,13406.0,16,24,-8,2,13398.5,13413.25,1m,589,2020-12-01 00:23:00
1606782180,13405.5,11,9,2,1,13409.5,13401.0,1m,589,2020-12-01 00:23:00
1606782180,13405.0,16,9,7,1,13411.0,13398.5,1m,589,2020-12-01 00:23:00
1606782180,13403.5,19,23,-4,2,13399.5,13407.5,1m,589,2020-12-01 00:23:00
1606782180,13402.5,25,51,-26,3,13399.1667,13405.8333,1m,589,2020-12-01 00:23:00
1606782180,13402.0,17,30,-13,2,13403.5,13400.0,1m,589,2020-12-01 00:23:00
1606782180,13401.5,7,15,-8,1,13397.5,13405.5,1m,589,2020-12-01 00:23:00
1606782180,13400.5,7,13,-6,1,13403.0,13398.0,1m,589,2020-12-01 00:23:00
1606782180,13400.0,12,16,-4,1,13396.0,13404.0,1m,589,2020-12-01 00:23:00
1606782180,13399.5,13,39,-26,2,13395.5,13403.5,1m,589,2020-12-01 00:23:00
1606782180,13399.0,24,25,-1,2,13394.75,13402.75,1m,589,2020-12-01 00:23:00
1606782180,13397.5,10,15,-5,1,13393.5,13401.5,1m,589,2020-12-01 00:23:00
1606782180,13397.0,19,10,9,1,13393.0,13401.0,1m,589,2020-12-01 00:23:00
1606782180,13396.5,25,20,5,1,13388.5,13404.0,1m,589,2020-12-01 00:23:00
1606782180,13396.0,28,9,19,1,13392.0,13400.0,1m,589,2020-12-01 00:23:00
1606782180,13394.0,20,11,9,1,13390.0,13398.0,1m,589,2020-12-01 00:23:00
1606782180,13393.5,10,10,0,1,13389.5,13397.5,1m,589,2020-12-01 00:23:00
1606782180,13391.5,25,17,8,1,13384.0,13399.0,1m,589,2020-12-01 00:23:00
1606782180,13388.5,8,17,-9,1,13347.5,13429.5,1m,589,2020-12-01 00:23:00
1606782180,13387.0,8,14,-6,1,13346.5,13427.5,1m,589,2020-12-01 00:23:00
1606782180,13386.5,18,16,2,1,13342.5,13430.0,1m,589,2020-12-01 00:23:00
1606782180,13384.0,18,10,8,1,13408.0,13360.0,1m,589,2020-12-01 00:23:00
1606782180,13382.5,7,12,-5,1,13396.0,13368.5,1m,589,2020-12-01 00:23:00
1606782180,13380.5,12,15,-3,1,13398.0,13363.0,1m,589,2020-12-01 00:23:00
1606782180,13378.5,3,3,0,1,13347.5,13409.5,1m,589,2020-12-01 00:23:00
1606782180,13377.0,17,22,-5,1,13388.0,13366.0,1m,589,2020-12-01 00:23:00
1606782180,13374.5,16,42,-26,2,13342.75,13406.0,1m,589,2020-12-01 00:23:00
1606782180,13374.0,13,16,-3,2,13371.25,13376.5,1m,589,2020-12-01 00:23:00
1606782180,13373.5,7,7,0,2,13371.5,13375.25,1m,589,2020-12-01 00:23:00
1606782180,13373.0,33,28,5,3,13360.0,13385.6667,1m,589,2020-12-01 00:23:00
1606782180,13372.5,6,8,-2,2,13348.5,13396.0,1m,589,2020-12-01 00:23:00
1606782180,13372.0,13,14,-1,4,13359.0,13384.625,1m,589,2020-12-01 00:23:00
1606782180,13371.5,4,3,1,1,13389.0,13353.5,1m,589,2020-12-01 00:23:00
1606782180,13369.5,4,3,1,1,13383.0,13355.5,1m,589,2020-12-01 00:23:00
1606782180,13368.5,22,5,17,1,13388.5,13348.0,1m,589,2020-12-01 00:23:00
1606782180,13368.0,39,11,28,2,13367.0,13368.75,1m,589,2020-12-01 00:23:00
1606782180,13367.5,38,11,27,2,13343.0,13391.75,1m,589,2020-12-01 00:23:00
1606782180,13367.0,38,18,20,2,13344.0,13389.5,1m,589,2020-12-01 00:23:00
1606782180,13366.5,96,35,61,5,13352.3,13380.3,1m,589,2020-12-01 00:23:00
1606782180,13366.0,20,5,15,1,13384.5,13347.0,1m,589,2020-12-01 00:23:00
1606782180,13364.0,20,5,15,1,13378.5,13349.0,1m,589,2020-12-01 00:23:00
1606782180,13351.0,3,3,0,1,13348.0,13354.0,1m,589,2020-12-01 00:23:00
1606782240,13412.5,17,12,5,1,13408.0,13416.5,1m,589,2020-12-01 00:24:00
1606782240,13412.0,7,35,-28,1,13407.5,13416.0,1m,589,2020-12-01 00:24:00
1606782240,13411.5,17,8,9,1,13406.5,13416.5,1m,589,2020-12-01 00:24:00
1606782240,13411.0,36,35,1,3,13402.3333,13419.5,1m,589,2020-12-01 00:24:00
1606782240,13410.5,9,15,-6,1,13407.0,13413.5,1m,589,2020-12-01 00:24:00
1606782240,13410.0,15,8,7,1,13408.5,13411.0,1m,589,2020-12-01 00:24:00
1606782240,13409.0,33,48,-15,3,13406.1667,13411.8333,1m,589,2020-12-01 00:24:00
1606782240,13408.0,30,22,8,2,13399.25,13416.5,1m,589,2020-12-01 00:24:00
1606782240,13407.5,14,13,1,1,13395.5,13419.5,1m,589,2020-12-01 00:24:00
1606782240,13407.0,28,34,-6,2,13398.0,13415.75,1m,589,2020-12-01 00:24:00
1606782240,13406.5,18,7,11,1,13399.5,13413.0,1m,589,2020-12-01 00:24:00
1606782240,13404.5,49,43,6,4,13401.625,13407.375,1m,589,2020-12-01 00:24:00
1606782240,13401.0,30,23,7,2,13403.25,13398.5,1m,589,2020-12-01 00:24:00
1606782240,13400.5,18,8,10,1,13395.0,13406.0,1m,589,2020-12-01 00:24:00
1606782240,13391.0,24,13,11,1,13387.0,13394.5,1m,589,2020-12-01 00:24:00
1606782240,13390.5,9,18,-9,1,13386.5,13394.5,1m,589,2020-12-01 00:24:00
1606782240,13386.0,43,37,6,3,13406.0,13365.6667,1m,589,2020-12-01 00:24:00
1606782240,13385.5,11,14,-3,1,13405.0,13366.0,1m,589,2020-12-01 00:24:00
1606782240,13385.0,11,8,3,1,13406.5,13363.5,1m,589,2020-12-01 00:24:00
1606782240,13384.5,8,20,-12,1,13405.5,13363.0,1m,589,2020-12-01 00:24:00
1606782240,13383.0,12,16,-4,1,13399.5,13366.5,1m,589,2020-12-01 00:24:00
1606782240,13380.5,23,23,0,2,13369.5,13391.5,1m,589,2020-12-01 00:24:00
1606782240,13379.5,12,15,-3,1,13392.5,13366.5,1m,589,2020-12-01 00:24:00
1606782240,13377.5,31,21,10,4,13360.375,13394.375,1m,589,2020-12-01 00:24:00
1606782240,13377.0,11,11,0,3,13365.8333,13387.8333,1m,589,2020-12-01 00:24:00
1606782240,13376.5,18,20,-2,3,13363.1667,13389.3333,1m,589,2020-12-01 00:24:00
1606782240,13376.0,13,14,-1,4,13361.0,13390.875,1m,589,2020-12-01 00:24:00
1606782240,13375.5,3,3,0,1,13348.0,13403.0,1m,589,2020-12-01 00:24:00
1606782240,13373.5,8,14,-6,1,13399.0,13348.0,1m,589,2020-12-01 00:24:00
1606782240,13372.0,67,34,33,4,13354.125,13389.5,1m,589,2020-12-01 00:24:00
1606782240,13371.5,63,27,36,4,13368.875,13373.75,1m,589,2020-12-01 00:24:00
1606782240,13371.0,39,12,27,2,13343.0,13398.5,1m,589,2020-12-01 00:24:00
1606782240,13370.5,80,27,53,5,13362.7,13378.2,1m,589,2020-12-01 00:24:00
1606782240,13370.0,19,5,14,1,13343.5,13396.5,1m,589,2020-12-01 00:24:00
1606782240,13369.0,3,4,-1,1,13347.5,13390.0,1m,589,2020-12-01 00:24:00
1606782240,13366.0,20,6,14,1,13387.0,13344.5,1m,589,2020-12-01 00:24:00
1606782240,13365.0,19,6,13,1,13383.0,13347.0,1m,589,2020-12-01 00:24:00
1606782240,13363.5,19,8,11,1,13343.0,13383.5,1m,589,2020-12-01 00:24:00
1606782300,13418.0,20,43,-23,2,13413.75,13422.0,1m,589,2020-12-01 00:25:00
1606782300,13414.5,12,11,1,1,13414.5,13414.5,1m,589,2020-12-01 00:25:00
1606782300,13414.0,24,30,-6,2,13406.25,13421.5,1m,589,2020-12-01 00:25:00
1606782300,13413.5,19,20,-1,1,13405.5,13421.0,1m,589,2020-12-01 00:25:00
1606782300,13411.0,9,14,-5,1,13404.0,13418.0,1m,589,2020-12-01 00:25:00
1606782300,13410.5,18,12,6,1,13403.0,13418.0,1m,589,2020-12-01 00:25:00
1606782300,13410.0,24,21,3,2,13405.5,13414.5,1m,589,2020-12-01 00:25:00
1606782300,13409.5,38,20,18,2,13405.25,13413.5,1m,589,2020-12-01 00:25:00
1606782300,13408.5,15,9,6,1,13404.0,13412.5,1m,589,2020-12-01 00:25:00
1606782300,13407.5,25,24,1,2,13400.0,13414.75,1m,589,2020-12-01 00:25:00
1606782300,13407.0,37,28,9,2,13403.0,13411.0,1m,589,2020-12-01 00:25:00
1606782300,13406.5,30,19,11,2,13397.5,13415.5,1m,589,2020-12-01 00:25:00
1606782300,13406.0,17,9,8,1,13395.5,13416.0,1m,589,2020-12-01 00:25:00
1606782300,13405.5,10,13,-3,1,13405.0,13406.0,1m,589,2020-12-01 00:25:00
1606782300,13404.0,7,8,-1,1,13393.0,13414.5,1m,589,2020-12-01 00:25:00
1606782300,13401.5,24,22,2,2,13397.0,13406.0,1m,589,2020-12-01 00:25:00
1606782300,13388.5,13,15,-2,1,13353.0,13423.5,1m,589,2020-12-01 00:25:00
1606782300,13386.5,11,12,-1,1,13405.0,13368.0,1m,589,2020-12-01 00:25:00
1606782300,13383.0,22,38,-16,2,13351.0,13415.0,1m,589,2020-12-01 00:25:00
1606782300,13382.0,10,9,1,1,13344.5,13419.5,1m,589,2020-12-01 00:25:00
1606782300,13381.5,13,10,3,3,13408.1667,13354.5,1m,589,2020-12-01 00:25:00
1606782300,13381.0,20,20,0,3,13386.1667,13375.6667,1m,589,2020-12-01 00:25:00
1606782300,13380.0,21,29,-8,2,13374.5,13385.5,1m,589,2020-12-01 00:25:00
1606782300,13379.5,12,21,-9,1,13344.5,13414.5,1m,589,2020-12-01 00:25:00
1606782300,13378.5,11,18,-7,2,13347.25,13409.25,1m,589,2020-12-01 00:25:00
1606782300,13377.0,13,16,-3,4,13349.75,13403.875,1m,589,2020-12-01 00:25:00
1606782300,13376.0,67,16,51,3,13403.6667,13348.0,1m,589,2020-12-01 00:25:00
1606782300,13375.5,69,33,36,4,13373.875,13376.875,1m,589,2020-12-01 00:25:00
1606782300,13375.0,4,3,1,1,13348.5,13401.0,1m,589,2020-12-01 00:25:00
1606782300,13373.0,19,6,13,1,13343.5,13402.0,1m,589,2020-12-01 00:25:00
1606782300,13371.5,77,30,47,4,13345.25,13397.375,1m,589,2020-12-01 00:25:00
1606782300,13369.5,20,5,15,1,13344.0,13394.5,1m,589,2020-12-01 00:25:00
1606782360,13405.0,17,12,5,1,13400.5,13409.5,1m,589,2020-12-01 00:26:00
1606782360,13403.5,8,20,-12,1,13398.0,13408.5,1m,589,2020-12-01 00:26:00
1606782360,13403.0,14,8,6,1,13395.0,13410.5,1m,589,2020-12-01 00:26:00
1606782360,13401.5,14,8,6,1,13393.0,13409.5,1m,589,2020-12-01 00:26:00
1606782360,13401.0,9,13,-4,1,13397.5,13404.5,1m,589,2020-12-01 00:26:00
1606782360,13398.5,7,14,-7,1,13397.5,13399.5,1m,589,2020-12-01 00:26:00
1606782360,13397.5,8,16,-8,1,13393.5,13401.5,1m,589,2020-12-01 00:26:00
1606782360,13394.5,7,14,-7,1,13390.5,13398.5,1m,589,2020-12-01 00:26:00
1606782360,13394.0,28,33,-5,2,13390.75,13397.25,1m,589,2020-12-01 00:26:00
1606782360,13393.5,9,14,-5,1,13397.0,13390.0,1m,589,2020-12-01 00:26:00
1606782360,13393.0,20,18,2,2,13391.0,13395.0,1m,589,2020-12-01 00:26:00
1606782360,13392.5,18,7,11,1,13388.5,13396.5,1m,589,2020-12-01 00:26:00
1606782360,13391.5,16,22,-6,1,13384.0,13399.0,1m,589,2020-12-01 00:26:00
1606782360,13391.0,26,30,-4,2,13384.0,13397.5,1m,589,2020-12-01 00:26:00
1606782360,13390.5,17,15,2,2,13388.25,13392.75,1m,589,2020-12-01 00:26:00
1606782360,13386.5,19,14,5,1,13382.5,13390.5,1m,589,2020-12-01 00:26:00
1606782360,13379.0,6,16,-10,1,13391.0,13366.5,1m,589,2020-12-01 00:26:00
1606782360,13378.0,39,22,17,2,13370.25,13385.25,1m,589,2020-12-01 00:26:00
1606782360,13376.5,9,11,-2,1,13348.0,13404.5,1m,589,2020-12-01 00:26:00
1606782360,13375.5,3,3,0,1,13351.0,13399.5,1m,589,2020-12-01 00:26:00
1606782360,13374.0,18,9,9,2,13348.5,13399.5,1m,589,2020-12-01 00:26:00
1606782360,13373.5,19,14,5,2,13369.75,13377.25,1m,589,2020-12-01 00:26:00
1606782360,13373.0,4,3,1,1,13390.5,13355.5,1m,589,2020-12-01 00:26:00
1606782360,13372.5,23,10,13,2,13365.25,13379.5,1m,589,2020-12-01 00:26:00
1606782360,13372.0,7,6,1,1,13353.5,13390.5,1m,589,2020-12-01 00:26:00
1606782360,13371.5,32,37,-5,3,13359.1667,13383.8333,1m,589,2020-12-01 00:26:00
1606782360,13370.5,13,13,0,4,13367.25,13373.5,1m,589,2020-12-01 00:26:00
1606782360,13370.0,19,5,14,1,13346.5,13393.0,1m,589,2020-12-01 00:26:00
1606782360,13369.0,10,16,-6,1,13346.5,13391.5,1m,589,2020-12-01 00:26:00
1606782360,13368.5,19,5,14,1,13345.5,13391.5,1m,589,2020-12-01 00:26:00
1606782360,13368.0,19,5,14,1,13346.0,13390.0,1m,589,2020-12-01 00:26:00
1606782360,13367.5,20,5,15,1,13386.0,13349.0,1m,589,2020-12-01 00:26:00
1606782360,13367.0,19,5,14,1,13344.5,13389.5,1m,589,2020-12-01 00:26:00
1606782360,13366.0,19,6,13,1,13383.5,13348.5,1m,589,2020-12-01 00:26:00
1606782360,13365.0,77,21,56,4,13362.75,13367.0,1m,589,2020-12-01 00:26:00
1606782420,13417.5,13,21,-8,1,13413.5,13421.0,1m,589,2020-12-01 00:27:00
1606782420,13409.0,11,21,-10,1,13396.5,13421.0,1m,589,2020-12-01 00:27:00
1606782420,13408.5,21,11,10,1,13408.0,13409.0,1m,589,2020-12-01 00:27:00
1606782420,13405.0,16,12,4,1,13401.0,13409.0,1m,589,2020-12-01 00:27:00
1606782420,13404.0,14,11,3,1,13398.0,13409.5,1m,589,2020-12-01 00:27:00
1606782420,13403.0,10,14,-4,1,13399.0,13407.0,1m,589,2020-12-01 00:27:00
1606782420,13401.5,14,14,0,1,13396.5,13406.5,1m,589,2020-12-01 00:27:00
1606782420,13401.0,26,24,2,2,13388.5,13413.25,1m,589,2020-12-01 00:27:00
1606782420,13399.5,15,11,4,1,13388.5,13410.0,1m,589,2020-12-01 00:27:00
1606782420,13398.5,25,19,6,1,13390.5,13406.0,1m,589,2020-12-01 00:27:00
1606782420,13389.0,9,10,-1,1,13411.5,13366.5,1m,589,2020-12-01 00:27:00
1606782420,13384.0,6,11,-5,1,13354.0,13414.0,1m,589,2020-12-01 00:27:00
1606782420,13383.0,16,11,5,1,13353.5,13412.5,1m,589,2020-12-01 00:27:00
1606782420,13382.0,24,17,7,2,13404.5,13359.5,1m,589,2020-12-01 00:27:00
1606782420,13379.5,22,18,4,3,13368.6667,13390.1667,1m,589,2020-12-01 00:27:00
1606782420,13379.0,11,14,-3,1,13345.5,13412.5,1m,589,2020-12-01 00:27:00
1606782420,13378.5,21,23,-2,2,13374.0,13383.0,1m,589,2020-12-01 00:27:00
1606782420,13377.0,35,52,-17,2,13345.75,13408.0,1m,589,2020-12-01 00:27:00
1606782420,13376.5,21,6,15,1,13403.5,13349.5,1m,589,2020-12-01 00:27:00
1606782420,13376.0,25,16,9,2,13393.5,13358.5,1m,589,2020-12-01 00:27:00
1606782420,13375.5,13,14,-1,1,13345.5,13405.0,1m,589,2020-12-01 00:27:00
1606782420,13375.0,13,24,-11,2,13369.5,13380.25,1m,589,2020-12-01 00:27:00
1606782420,13374.5,4,4,0,1,13350.0,13398.5,1m,589,2020-12-01 00:27:00
1606782420,13374.0,44,16,28,3,13378.5,13369.1667,1m,589,2020-12-01 00:27:00
1606782420,13373.0,41,25,16,3,13377.6667,13368.1667,1m,589,2020-12-01 00:27:00
1606782420,13370.5,19,5,14,1,13392.0,13349.0,1m,589,2020-12-01 00:27:00
1606782420,13369.5,20,5,15,1,13389.0,13349.5,1m,589,2020-12-01 00:27:00
1606782420,13369.0,20,9,11,1,13345.5,13392.0,1m,589,2020-12-01 00:27:00
1606782420,13368.5,22,5,17,1,13387.5,13349.0,1m,589,2020-12-01 00:27:00
1606782420,13367.5,20,6,14,1,13345.5,13389.0,1m,589,2020-12-01 00:27:00
1606782480,13433.5,16,25,-9,1,13429.5,13437.0,1m,589,2020-12-01 00:28:00
1606782480,13432.5,12,11,1,1,13428.5,13436.5,1m,589,2020-12-01 00:28:00
1606782480,13428.5,19,11,8,1,13428.0,13429.0,1m,589,2020-12-01 00:28:00
1606782480,13424.5,15,14,1,1,13420.5,13428.5,1m,589,2020-12-01 00:28:00
1606782480,13423.0,16,10,6,1,13422.5,13423.0,1m,589,2020-12-01 00:28:00
1606782480,13422.0,12,14,-2,1,13418.0,13426.0,1m,589,2020-12-01 00:28:00
1606782480,13421.5,15,13,2,1,13427.5,13415.5,1m,589,2020-12-01 00:28:00
1606782480,13420.5,14,10,4,1,13416.5,13424.5,1m,589,2020-12-01 00:28:00
1606782480,13420.0,12,14,-2,1,13415.5,13424.0,1m,589,2020-12-01 00:28:00
1606782480,13418.0,26,66,-40,3,13416.6667,13419.3333,1m,589,2020-12-01 00:28:00
1606782480,13417.5,14,7,7,1,13413.5,13421.5,1m,589,2020-12-01 00:28:00
1606782480,13416.0,10,29,-19,1,13411.5,13420.0,1m,589,2020-12-01 00:28:00
1606782480,13414.0,10,21,-11,1,13409.5,13418.0,1m,589,2020-12-01 00:28:00
1606782480,13413.0,26,17,9,2,13412.0,13414.0,1m,589,2020-12-01 00:28:00
1606782480,13412.5,30,16,14,2,13410.75,13413.75,1m,589,2020-12-01 00:28:00
1606782480,13410.5,31,23,8,2,13397.75,13422.75,1m,589,2020-12-01 00:28:00
1606782480,13408.5,43,19,24,2,13408.75,13407.75,1m,589,2020-12-01 00:28:00
1606782480,13408.0,32,23,9,2,13407.25,13408.5,1m,589,2020-12-01 00:28:00
1606782480,13406.5,14,14,0,1,13399.0,13413.5,1m,589,2020-12-01 00:28:00
1606782480,13405.0,14,17,-3,1,13393.0,13416.5,1m,589,2020-12-01 00:28:00
1606782480,13404.5,12,7,5,1,13394.0,13415.0,1m,589,2020-12-01 00:28:00
1606782480,13397.0,12,16,-4,1,13389.0,13404.5,1m,589,2020-12-01 00:28:00
1606782480,13392.0,21,9,12,1,13420.5,13363.5,1m,589,2020-12-01 00:28:00
1606782480,13387.5,3,3,0,1,13349.0,13426.0,1m,589,2020-12-01 00:28:00
1606782480,13387.0,10,7,3,2,13383.5,13390.25,1m,589,2020-12-01 00:28:00
1606782480,13386.5,21,14,7,1,13406.0,13367.0,1m,589,2020-12-01 00:28:00
1606782480,13385.5,13,15,-2,2,13378.25,13392.75,1m,589,2020-12-01 00:28:00
1606782480,13384.5,7,7,0,2,13348.5,13420.5,1m,589,2020-12-01 00:28:00
1606782480,13384.0,8,10,-2,1,13399.5,13368.0,1m,589,2020-12-01 00:28:00
1606782480,13383.0,23,26,-3,2,13353.25,13412.5,1m,589,2020-12-01 00:28:00
1606782480,13382.5,21,15,6,4,13378.5,13386.125,1m,589,2020-12-01 00:28:00
1606782480,13382.0,22,16,6,2,13346.5,13417.25,1m,589,2020-12-01 00:28:00
1606782480,13381.5,75,43,32,4,13375.375,13387.375,1m,589,2020-12-01 00:28:00
1606782480,13381.0,7,13,-6,1,13346.5,13415.0,1m,589,2020-12-01 00:28:00
1606782480,13380.5,6,3,3,1,13404.5,13356.0,1m,589,2020-12-01 00:28:00
1606782480,13380.0,25,20,5,3,13366.6667,13393.3333,1m,589,2020-12-01 00:28:00
1606782480,13379.0,43,19,24,3,13346.0,13412.0,1m,589,2020-12-01 00:28:00
1606782480,13377.5,3,4,-1,1,13399.0,13355.5,1m,589,2020-12-01 00:28:00
1606782480,13377.0,88,23,65,4,13374.0,13379.625,1m,589,2020-12-01 00:28:00
1606782480,13376.5,19,6,13,1,13344.0,13408.5,1m,589,2020-12-01 00:28:00
1606782480,13375.0,22,5,17,1,13400.0,13349.5,1m,589,2020-12-01 00:28:00
1606782480,13374.5,38,11,27,2,13373.25,13375.75,1m,589,2020-12-01 00:28:00
1606782480,13373.5,20,7,13,1,13345.5,13401.5,1m,589,2020-12-01 00:28:00
1606782480,13372.0,33,20,13,2,13361.5,13382.25,1m,589,2020-12-01 00:28:00
1606782480,13351.5,3,3,0,1,13348.5,13354.5,1m,589,2020-12-01 00:28:00
1606782480,13346.0,19,6,13,1,13344.0,13348.0,1m,589,2020-12-01 00:28:00
