time_bin,price_level,bid_volume,ask_volume,net_volume,trade_count,avg_bid_price,avg_ask_price,time_window,segment_id,trading_time
1606796100,13412.5,68,65,3,5,13411.6,13413.1,5m,589,2020-12-01 04:15:00
1606796100,13412.0,57,48,9,3,13415.3333,13408.3333,5m,589,2020-12-01 04:15:00
1606796100,13411.5,14,11,3,1,13412.5,13410.5,5m,589,2020-12-01 04:15:00
1606796100,13410.5,68,87,-19,6,13396.8333,13423.9167,5m,589,2020-12-01 04:15:00
1606796100,13410.0,64,54,10,4,13404.0,13415.625,5m,589,2020-12-01 04:15:00
1606796100,13409.5,49,43,6,4,13401.25,13417.5,5m,589,2020-12-01 04:15:00
1606796100,13409.0,94,86,8,10,13406.2,13411.55,5m,589,2020-12-01 04:15:00
1606796100,13408.5,3,4,-1,1,13396.5,13420.0,5m,589,2020-12-01 04:15:00
1606796100,13408.0,16,15,1,5,13411.7,13403.9,5m,589,2020-12-01 04:15:00
1606796100,13407.5,136,130,6,20,13411.225,13403.425,5m,589,2020-12-01 04:15:00
1606796100,13407.0,54,44,10,13,13399.8462,13413.8462,5m,589,2020-12-01 04:15:00
1606796100,13406.5,80,77,3,12,13397.375,13415.3333,5m,589,2020-12-01 04:15:00
1606796100,13406.0,56,49,7,10,13397.15,13414.6,5m,589,2020-12-01 04:15:00
1606796100,13405.5,12,14,-2,1,13390.5,13420.0,5m,589,2020-12-01 04:15:00
1606796100,13404.0,43,19,24,2,13407.0,13400.75,5m,589,2020-12-01 04:15:00
1606796100,13403.5,78,25,53,4,13412.375,13394.25,5m,589,2020-12-01 04:15:00
1606796100,13403.0,19,16,3,1,13392.0,13413.5,5m,589,2020-12-01 04:15:00
1606796100,13402.5,96,30,66,5,13407.2,13397.4,5m,589,2020-12-01 04:15:00
1606796100,13402.0,366,132,234,18,13407.8333,13395.8611,5m,589,2020-12-01 04:15:00
1606796100,13401.5,265,89,176,13,13396.8077,13405.8846,5m,589,2020-12-01 04:15:00
1606796100,13401.0,207,64,143,10,13394.65,13407.1,5m,589,2020-12-01 04:15:00
1606796100,13400.5,160,54,106,8,13394.3125,13406.4375,5m,589,2020-12-01 04:15:00
1606796100,13400.0,3,4,-1,1,13398.0,13401.5,5m,589,2020-12-01 04:15:00
1606796100,13399.5,12,11,1,1,13396.5,13402.5,5m,589,2020-12-01 04:15:00
1606796100,13398.5,6,3,3,1,13396.0,13400.5,5m,589,2020-12-01 04:15:00
1606796100,13398.0,4,4,0,1,13396.0,13399.5,5m,589,2020-12-01 04:15:00
1606796100,13397.5,26,21,5,3,13393.1667,13401.5,5m,589,2020-12-01 04:15:00
1606796100,13397.0,3,3,0,1,13394.5,13399.0,5m,589,2020-12-01 04:15:00
1606796100,13396.0,24,20,4,3,13391.5,13400.0,5m,589,2020-12-01 04:15:00
1606796100,13394.5,19,12,7,1,13393.5,13395.0,5m,589,2020-12-01 04:15:00
1606796100,13393.0,22,6,16,1,13391.5,13394.0,5m,589,2020-12-01 04:15:00
1606796100,13392.5,20,7,13,1,13391.5,13393.0,5m,589,2020-12-01 04:15:00
1606796100,13392.0,38,15,23,2,13391.0,13392.75,5m,589,2020-12-01 04:15:00
1606796100,13391.5,19,6,13,1,13390.0,13392.5,5m,589,2020-12-01 04:15:00
1606796100,13391.0,16,16,0,1,13414.0,13367.5,5m,589,2020-12-01 04:15:00
1606796100,13390.5,19,6,13,1,13389.0,13391.5,5m,589,2020-12-01 04:15:00
1606796100,13388.5,32,69,-37,3,13355.0,13421.5,5m,589,2020-12-01 04:15:00
1606796100,13386.5,19,18,1,2,13353.0,13419.75,5m,589,2020-12-01 04:15:00
1606796100,13384.5,8,19,-11,1,13400.5,13368.0,5m,589,2020-12-01 04:15:00
1606796100,13382.0,10,8,2,1,13353.5,13410.0,5m,589,2020-12-01 04:15:00
1606796100,13381.0,14,17,-3,1,13353.0,13408.5,5m,589,2020-12-01 04:15:00
1606796100,13380.0,11,12,-1,1,13391.5,13368.0,5m,589,2020-12-01 04:15:00
1606796100,13375.5,3,3,0,1,13395.5,13355.5,5m,589,2020-12-01 04:15:00
1606796100,13373.5,7,6,1,2,13348.25,13398.5,5m,589,2020-12-01 04:15:00
1606796100,13370.0,19,6,13,1,13391.0,13349.0,5m,589,2020-12-01 04:15:00
1606796100,13368.0,39,12,27,2,13343.75,13392.0,5m,589,2020-12-01 04:15:00
1606796400,13422.5,21,29,-8,2,13418.5,13426.5,5m,589,2020-12-01 04:20:00
1606796400,13422.0,66,129,-63,6,13418.0,13426.0,5m,589,2020-12-01 04:20:00
1606796400,13421.0,8,19,-11,1,13417.0,13425.0,5m,589,2020-12-01 04:20:00
1606796400,13419.0,33,21,12,2,13414.75,13422.75,5m,589,2020-12-01 04:20:00
1606796400,13418.5,63,68,-5,5,13417.0,13420.0,5m,589,2020-12-01 04:20:00
1606796400,13418.0,18,10,8,1,13410.0,13425.5,5m,589,2020-12-01 04:20:00
1606796400,13417.5,15,34,-19,2,13419.0,13416.0,5m,589,2020-12-01 04:20:00
1606796400,13417.0,28,41,-13,2,13412.75,13421.0,5m,589,2020-12-01 04:20:00
1606796400,13416.5,11,10,1,1,13418.0,13414.5,5m,589,2020-12-01 04:20:00
1606796400,13416.0,27,17,10,2,13416.0,13415.75,5m,589,2020-12-01 04:20:00
1606796400,13415.5,86,36,50,4,13411.0,13419.5,5m,589,2020-12-01 04:20:00
1606796400,13415.0,44,25,19,3,13413.5,13416.5,5m,589,2020-12-01 04:20:00
1606796400,13414.5,61,50,11,5,13411.1,13417.8,5m,589,2020-12-01 04:20:00
1606796400,13414.0,32,20,12,2,13410.75,13416.75,5m,589,2020-12-01 04:20:00
1606796400,13413.5,76,69,7,6,13411.75,13414.9167,5m,589,2020-12-01 04:20:00
1606796400,13413.0,52,56,-4,5,13414.6,13411.3,5m,589,2020-12-01 04:20:00
1606796400,13412.5,44,41,3,3,13408.8333,13415.6667,5m,589,2020-12-01 04:20:00
1606796400,13411.5,20,15,5,1,13402.0,13421.0,5m,589,2020-12-01 04:20:00
1606796400,13411.0,20,36,-16,2,13402.0,13419.75,5m,589,2020-12-01 04:20:00
1606796400,13410.5,33,40,-7,4,13405.5,13415.375,5m,589,2020-12-01 04:20:00
1606796400,13410.0,50,32,18,4,13409.375,13410.25,5m,589,2020-12-01 04:20:00
1606796400,13409.5,71,38,33,5,13410.3,13408.4,5m,589,2020-12-01 04:20:00
1606796400,13409.0,91,52,39,7,13407.9286,13409.8571,5m,589,2020-12-01 04:20:00
1606796400,13408.5,117,104,13,16,13404.9375,13411.8125,5m,589,2020-12-01 04:20:00
1606796400,13408.0,44,40,4,5,13401.1,13414.9,5m,589,2020-12-01 04:20:00
1606796400,13407.5,47,44,3,5,13402.6,13412.1,5m,589,2020-12-01 04:20:00
1606796400,13407.0,55,63,-8,8,13397.125,13416.5625,5m,589,2020-12-01 04:20:00
1606796400,13406.5,55,39,16,8,13399.5,13413.25,5m,589,2020-12-01 04:20:00
1606796400,13406.0,31,22,9,3,13402.6667,13409.0,5m,589,2020-12-01 04:20:00
1606796400,13405.5,58,37,21,6,13399.5833,13411.0833,5m,589,2020-12-01 04:20:00
1606796400,13405.0,96,66,30,10,13404.0,13405.7,5m,589,2020-12-01 04:20:00
1606796400,13404.5,30,31,-1,6,13399.5833,13409.3333,5m,589,2020-12-01 04:20:00
1606796400,13404.0,47,13,34,2,13409.5,13398.0,5m,589,2020-12-01 04:20:00
1606796400,13403.5,38,13,25,2,13401.5,13405.25,5m,589,2020-12-01 04:20:00
1606796400,13403.0,220,82,138,11,13401.1364,13404.5909,5m,589,2020-12-01 04:20:00
1606796400,13402.5,67,35,32,4,13398.875,13406.0,5m,589,2020-12-01 04:20:00
1606796400,13402.0,46,13,33,2,13400.75,13403.0,5m,589,2020-12-01 04:20:00
1606796400,13401.5,126,37,89,6,13392.5833,13410.0833,5m,589,2020-12-01 04:20:00
1606796400,13401.0,160,54,106,9,13394.8333,13406.8889,5m,589,2020-12-01 04:20:00
1606796400,13400.5,50,25,25,6,13398.75,13402.1667,5m,589,2020-12-01 04:20:00
1606796400,13400.0,42,19,23,3,13395.1667,13404.5,5m,589,2020-12-01 04:20:00
1606796400,13399.5,83,29,54,5,13400.3,13398.5,5m,589,2020-12-01 04:20:00
1606796400,13399.0,141,51,90,7,13394.1429,13403.7857,5m,589,2020-12-01 04:20:00
1606796400,13395.0,59,18,41,3,13393.5,13396.3333,5m,589,2020-12-01 04:20:00
1606796400,13394.5,19,6,13,1,13393.0,13396.0,5m,589,2020-12-01 04:20:00
1606796400,13394.0,39,29,10,3,13409.1667,13378.6667,5m,589,2020-12-01 04:20:00
1606796400,13393.5,16,12,4,1,13418.0,13368.5,5m,589,2020-12-01 04:20:00
1606796400,13390.5,8,13,-5,1,13354.5,13426.5,5m,589,2020-12-01 04:20:00
1606796400,13387.0,9,15,-6,1,13356.0,13417.5,5m,589,2020-12-01 04:20:00
1606796400,13385.0,30,55,-25,4,13354.0,13416.0,5m,589,2020-12-01 04:20:00
1606796400,13384.5,17,12,5,1,13410.5,13358.0,5m,589,2020-12-01 04:20:00
1606796400,13384.0,9,17,-8,1,13354.0,13413.5,5m,589,2020-12-01 04:20:00
1606796400,13382.0,34,26,8,3,13377.5,13386.5,5m,589,2020-12-01 04:20:00
1606796400,13381.0,25,25,0,2,13346.0,13415.5,5m,589,2020-12-01 04:20:00
1606796400,13379.5,22,19,3,2,13346.5,13412.5,5m,589,2020-12-01 04:20:00
1606796400,13376.0,19,12,7,1,13346.5,13405.0,5m,589,2020-12-01 04:20:00
1606796700,13424.5,13,18,-5,1,13420.5,13428.5,5m,589,2020-12-01 04:25:00
1606796700,13423.5,21,40,-19,2,13419.5,13427.5,5m,589,2020-12-01 04:25:00
1606796700,13421.0,10,25,-15,1,13416.5,13425.0,5m,589,2020-12-01 04:25:00
1606796700,13420.5,9,10,-1,1,13416.5,13424.5,5m,589,2020-12-01 04:25:00
1606796700,13420.0,15,17,-2,1,13412.0,13427.5,5m,589,2020-12-01 04:25:00
1606796700,13419.5,22,38,-16,2,13415.5,13423.0,5m,589,2020-12-01 04:25:00
1606796700,13419.0,38,108,-70,4,13415.0,13423.0,5m,589,2020-12-01 04:25:00
1606796700,13418.5,13,18,-5,1,13414.0,13422.5,5m,589,2020-12-01 04:25:00
1606796700,13418.0,10,19,-9,1,13414.0,13422.0,5m,589,2020-12-01 04:25:00
1606796700,13417.5,40,45,-5,3,13413.5,13421.5,5m,589,2020-12-01 04:25:00
1606796700,13417.0,49,32,17,2,13410.75,13422.75,5m,589,2020-12-01 04:25:00
1606796700,13416.5,33,54,-21,3,13413.5,13419.3333,5m,589,2020-12-01 04:25:00
1606796700,13416.0,71,103,-32,5,13410.3,13421.4,5m,589,2020-12-01 04:25:00
1606796700,13415.5,84,108,-24,6,13414.0,13416.8333,5m,589,2020-12-01 04:25:00
1606796700,13415.0,118,165,-47,8,13412.5625,13417.3125,5m,589,2020-12-01 04:25:00
1606796700,13414.5,19,16,3,1,13410.0,13418.5,5m,589,2020-12-01 04:25:00
1606796700,13413.5,57,49,8,3,13409.0,13417.5,5m,589,2020-12-01 04:25:00
1606796700,13413.0,67,111,-44,5,13405.0,13420.6,5m,589,2020-12-01 04:25:00
1606796700,13412.5,55,66,-11,4,13408.375,13416.5,5m,589,2020-12-01 04:25:00
1606796700,13412.0,81,90,-9,5,13406.2,13417.5,5m,589,2020-12-01 04:25:00
1606796700,13411.5,33,59,-26,3,13407.8333,13415.0,5m,589,2020-12-01 04:25:00
1606796700,13411.0,42,64,-22,3,13410.8333,13411.0,5m,589,2020-12-01 04:25:00
1606796700,13410.5,37,80,-43,4,13413.0,13407.75,5m,589,2020-12-01 04:25:00
1606796700,13410.0,32,30,2,2,13404.5,13415.5,5m,589,2020-12-01 04:25:00
1606796700,13409.5,46,37,9,3,13399.0,13419.8333,5m,589,2020-12-01 04:25:00
1606796700,13409.0,25,18,7,2,13411.0,13406.75,5m,589,2020-12-01 04:25:00
1606796700,13408.5,24,39,-15,3,13403.6667,13413.1667,5m,589,2020-12-01 04:25:00
1606796700,13408.0,25,24,1,4,13413.125,13402.75,5m,589,2020-12-01 04:25:00
1606796700,13407.5,78,67,11,4,13408.25,13406.375,5m,589,2020-12-01 04:25:00
1606796700,13407.0,53,41,12,8,13407.0,13406.75,5m,589,2020-12-01 04:25:00
1606796700,13406.5,92,83,9,14,13406.3214,13406.3929,5m,589,2020-12-01 04:25:00
1606796700,13406.0,95,116,-21,17,13401.6765,13410.1471,5m,589,2020-12-01 04:25:00
1606796700,13405.5,70,92,-22,13,13402.5,13408.1538,5m,589,2020-12-01 04:25:00
1606796700,13405.0,53,61,-8,9,13396.1111,13413.6667,5m,589,2020-12-01 04:25:00
1606796700,13404.5,27,40,-13,5,13398.2,13410.7,5m,589,2020-12-01 04:25:00
1606796700,13404.0,21,38,-17,3,13395.3333,13412.5,5m,589,2020-12-01 04:25:00
1606796700,13403.5,34,30,4,2,13403.0,13403.75,5m,589,2020-12-01 04:25:00
1606796700,13403.0,19,6,13,1,13411.0,13395.0,5m,589,2020-12-01 04:25:00
1606796700,13402.5,75,38,37,4,13406.0,13398.875,5m,589,2020-12-01 04:25:00
1606796700,13401.5,135,50,85,7,13402.3571,13400.4286,5m,589,2020-12-01 04:25:00
1606796700,13401.0,247,106,141,12,13401.5,13400.2083,5m,589,2020-12-01 04:25:00
1606796700,13400.5,260,88,172,13,13398.4615,13402.3846,5m,589,2020-12-01 04:25:00
1606796700,13400.0,266,96,170,14,13400.1786,13399.5357,5m,589,2020-12-01 04:25:00
1606796700,13399.5,159,56,103,9,13392.7222,13406.0,5m,589,2020-12-01 04:25:00
1606796700,13399.0,85,25,60,4,13395.0,13402.875,5m,589,2020-12-01 04:25:00
1606796700,13398.5,26,11,15,2,13394.0,13402.75,5m,589,2020-12-01 04:25:00
1606796700,13394.5,28,27,1,2,13404.0,13385.0,5m,589,2020-12-01 04:25:00
1606796700,13393.0,21,7,14,1,13391.5,13394.0,5m,589,2020-12-01 04:25:00
1606796700,13391.0,11,29,-18,1,13407.5,13374.0,5m,589,2020-12-01 04:25:00
1606796700,13389.0,12,17,-5,1,13407.5,13370.0,5m,589,2020-12-01 04:25:00
1606796700,13388.5,10,15,-5,1,13414.5,13362.0,5m,589,2020-12-01 04:25:00
1606796700,13387.5,19,50,-31,2,13402.5,13372.0,5m,589,2020-12-01 04:25:00
1606796700,13385.0,11,22,-11,1,13346.0,13424.0,5m,589,2020-12-01 04:25:00
1606796700,13384.5,30,14,16,1,13407.0,13362.0,5m,589,2020-12-01 04:25:00
1606796700,13382.0,20,45,-25,2,13347.5,13416.25,5m,589,2020-12-01 04:25:00
1606796700,13380.0,17,15,2,1,13347.0,13412.5,5m,589,2020-12-01 04:25:00
1606796700,13378.0,3,4,-1,1,13397.5,13358.5,5m,589,2020-12-01 04:25:00
1606796700,13377.5,3,4,-1,1,13396.0,13358.5,5m,589,2020-12-01 04:25:00
1606796700,13374.0,5,3,2,1,13397.5,13350.5,5m,589,2020-12-01 04:25:00
1606796700,13372.5,19,7,12,1,13393.0,13352.0,5m,589,2020-12-01 04:25:00
1606796700,13372.0,19,7,12,1,13391.5,13352.0,5m,589,2020-12-01 04:25:00
1606796700,13368.5,21,6,15,1,13393.0,13344.0,5m,589,2020-12-01 04:25:00
1606797000,13429.5,12,9,3,1,13425.0,13433.5,5m,589,2020-12-01 04:30:00
1606797000,13429.0,8,24,-16,1,13425.0,13432.5,5m,589,2020-12-01 04:30:00
1606797000,13428.5,36,68,-32,3,13424.3333,13432.3333,5m,589,2020-12-01 04:30:00
1606797000,13428.0,11,29,-18,1,13424.0,13432.0,5m,589,2020-12-01 04:30:00
1606797000,13427.5,9,18,-9,1,13423.5,13431.5,5m,589,2020-12-01 04:30:00
1606797000,13427.0,11,24,-13,1,13423.0,13431.0,5m,589,2020-12-01 04:30:00
1606797000,13426.5,21,40,-19,2,13422.5,13430.5,5m,589,2020-12-01 04:30:00
1606797000,13426.0,8,23,-15,1,13422.0,13430.0,5m,589,2020-12-01 04:30:00
1606797000,13425.5,21,39,-18,2,13421.5,13429.5,5m,589,2020-12-01 04:30:00
1606797000,13425.0,64,68,-4,4,13418.0,13431.75,5m,589,2020-12-01 04:30:00
1606797000,13424.5,17,29,-12,1,13417.0,13432.0,5m,589,2020-12-01 04:30:00
1606797000,13424.0,7,26,-19,1,13420.0,13427.5,5m,589,2020-12-01 04:30:00
1606797000,13423.5,71,103,-32,6,13420.6667,13426.1667,5m,589,2020-12-01 04:30:00
1606797000,13423.0,33,35,-2,2,13418.75,13426.75,5m,589,2020-12-01 04:30:00
1606797000,13422.0,22,20,2,2,13421.5,13422.5,5m,589,2020-12-01 04:30:00
1606797000,13421.5,47,20,27,2,13417.25,13425.5,5m,589,2020-12-01 04:30:00
1606797000,13421.0,9,30,-21,1,13417.0,13425.0,5m,589,2020-12-01 04:30:00
1606797000,13420.5,21,34,-13,2,13416.5,13424.5,5m,589,2020-12-01 04:30:00
1606797000,13420.0,140,150,-10,8,13413.5625,13426.0,5m,589,2020-12-01 04:30:00
1606797000,13419.5,9,20,-11,1,13415.5,13423.5,5m,589,2020-12-01 04:30:00
1606797000,13419.0,105,105,0,6,13413.6667,13424.25,5m,589,2020-12-01 04:30:00
1606797000,13418.5,19,25,-6,1,13411.0,13426.0,5m,589,2020-12-01 04:30:00
1606797000,13418.0,22,9,13,1,13414.0,13422.0,5m,589,2020-12-01 04:30:00
1606797000,13417.5,48,28,20,3,13413.3333,13421.5,5m,589,2020-12-01 04:30:00
1606797000,13417.0,74,62,12,5,13416.4,13417.4,5m,589,2020-12-01 04:30:00
1606797000,13416.5,27,17,10,1,13412.0,13420.5,5m,589,2020-12-01 04:30:00
1606797000,13416.0,92,82,10,5,13412.4,13419.3,5m,589,2020-12-01 04:30:00
1606797000,13415.5,96,111,-15,7,13406.3571,13424.5,5m,589,2020-12-01 04:30:00
1606797000,13415.0,21,37,-16,2,13419.5,13410.0,5m,589,2020-12-01 04:30:00
1606797000,13414.5,40,33,7,2,13416.75,13412.0,5m,589,2020-12-01 04:30:00
1606797000,13414.0,17,37,-20,2,13409.75,13418.25,5m,589,2020-12-01 04:30:00
1606797000,13413.5,82,88,-6,5,13408.1,13418.7,5m,589,2020-12-01 04:30:00
1606797000,13413.0,48,19,29,2,13413.5,13412.25,5m,589,2020-12-01 04:30:00
1606797000,13412.5,24,26,-2,2,13415.5,13409.5,5m,589,2020-12-01 04:30:00
1606797000,13412.0,97,91,6,5,13411.7,13412.1,5m,589,2020-12-01 04:30:00
1606797000,13411.5,128,148,-20,9,13412.0556,13410.6111,5m,589,2020-12-01 04:30:00
1606797000,13411.0,65,70,-5,4,13412.5,13409.375,5m,589,2020-12-01 04:30:00
1606797000,13410.5,85,104,-19,7,13411.0,13409.7143,5m,589,2020-12-01 04:30:00
1606797000,13410.0,49,60,-11,3,13399.1667,13420.5,5m,589,2020-12-01 04:30:00
1606797000,13409.5,18,13,5,4,13407.875,13410.875,5m,589,2020-12-01 04:30:00
1606797000,13409.0,75,46,29,8,13417.8125,13400.0,5m,589,2020-12-01 04:30:00
1606797000,13408.5,54,42,12,12,13413.375,13403.4583,5m,589,2020-12-01 04:30:00
1606797000,13408.0,82,62,20,12,13407.0833,13408.5417,5m,589,2020-12-01 04:30:00
1606797000,13407.5,140,127,13,14,13404.9286,13409.6786,5m,589,2020-12-01 04:30:00
1606797000,13407.0,51,49,2,9,13404.7778,13409.0,5m,589,2020-12-01 04:30:00
1606797000,13406.5,54,54,0,12,13401.375,13411.3333,5m,589,2020-12-01 04:30:00
1606797000,13406.0,59,76,-17,10,13405.3,13406.55,5m,589,2020-12-01 04:30:00
1606797000,13405.5,28,25,3,4,13399.75,13411.0,5m,589,2020-12-01 04:30:00
1606797000,13405.0,24,8,16,2,13404.25,13405.5,5m,589,2020-12-01 04:30:00
1606797000,13404.5,27,27,0,2,13396.5,13412.5,5m,589,2020-12-01 04:30:00
1606797000,13404.0,80,22,58,4,13403.25,13404.375,5m,589,2020-12-01 04:30:00
1606797000,13403.5,128,58,70,7,13412.1429,13394.7143,5m,589,2020-12-01 04:30:00
1606797000,13403.0,303,108,195,15,13405.5333,13400.3,5m,589,2020-12-01 04:30:00
1606797000,13402.5,268,79,189,13,13403.7692,13400.9615,5m,589,2020-12-01 04:30:00
1606797000,13402.0,183,64,119,9,13397.5556,13406.1667,5m,589,2020-12-01 04:30:00
1606797000,13401.5,200,106,94,12,13400.4167,13402.3333,5m,589,2020-12-01 04:30:00
1606797000,13401.0,338,220,118,19,13397.0526,13404.6316,5m,589,2020-12-01 04:30:00
1606797000,13400.5,198,110,88,10,13403.2,13397.65,5m,589,2020-12-01 04:30:00
1606797000,13400.0,59,32,27,3,13395.3333,13404.5,5m,589,2020-12-01 04:30:00
1606797000,13399.5,20,10,10,1,13388.5,13410.5,5m,589,2020-12-01 04:30:00
1606797000,13399.0,15,24,-9,2,13397.25,13400.5,5m,589,2020-12-01 04:30:00
1606797000,13397.5,21,25,-4,3,13394.1667,13400.6667,5m,589,2020-12-01 04:30:00
1606797000,13397.0,3,4,-1,1,13394.0,13399.5,5m,589,2020-12-01 04:30:00
1606797000,13396.5,6,7,-1,2,13394.0,13399.0,5m,589,2020-12-01 04:30:00
1606797000,13396.0,22,14,8,2,13394.25,13397.75,5m,589,2020-12-01 04:30:00
1606797000,13395.5,22,15,7,2,13393.5,13397.5,5m,589,2020-12-01 04:30:00
1606797000,13394.0,13,10,3,1,13416.5,13371.5,5m,589,2020-12-01 04:30:00
1606797000,13393.5,19,11,8,1,13392.0,13394.5,5m,589,2020-12-01 04:30:00
1606797000,13392.0,20,5,15,1,13390.5,13393.0,5m,589,2020-12-01 04:30:00
1606797000,13391.5,19,11,8,1,13389.5,13393.0,5m,589,2020-12-01 04:30:00
1606797000,13391.0,43,41,2,3,13366.1667,13415.8333,5m,589,2020-12-01 04:30:00
1606797000,13390.5,19,6,13,1,13389.0,13392.0,5m,589,2020-12-01 04:30:00
1606797000,13390.0,26,27,-1,2,13371.5,13408.5,5m,589,2020-12-01 04:30:00
1606797000,13388.0,22,15,7,1,13411.0,13364.5,5m,589,2020-12-01 04:30:00
1606797000,13384.0,8,19,-11,1,13346.5,13421.5,5m,589,2020-12-01 04:30:00
1606797000,13383.5,24,31,-7,2,13350.5,13416.5,5m,589,2020-12-01 04:30:00
1606797000,13383.0,9,15,-6,1,13354.5,13411.5,5m,589,2020-12-01 04:30:00
1606797000,13382.5,24,16,8,1,13415.0,13349.5,5m,589,2020-12-01 04:30:00
1606797000,13377.0,6,3,3,1,13396.0,13357.5,5m,589,2020-12-01 04:30:00
1606797000,13371.0,3,3,0,1,13338.5,13403.0,5m,589,2020-12-01 04:30:00
1606797000,13370.5,35,37,-2,3,13328.5,13412.5,5m,589,2020-12-01 04:30:00
1606797000,13367.5,10,16,-6,1,13329.5,13405.5,5m,589,2020-12-01 04:30:00
1606797000,13365.5,19,10,9,1,13334.0,13396.5,5m,589,2020-12-01 04:30:00
1606797300,13432.5,11,13,-2,1,13428.5,13436.5,5m,589,2020-12-01 04:35:00
1606797300,13431.0,21,37,-16,2,13426.5,13435.0,5m,589,2020-12-01 04:35:00
1606797300,13430.0,38,59,-21,4,13425.75,13434.0,5m,589,2020-12-01 04:35:00
1606797300,13429.5,17,32,-15,2,13425.5,13433.5,5m,589,2020-12-01 04:35:00
1606797300,13429.0,17,43,-26,2,13424.75,13433.0,5m,589,2020-12-01 04:35:00
1606797300,13428.5,9,13,-4,1,13424.5,13432.5,5m,589,2020-12-01 04:35:00
1606797300,13427.5,18,17,1,1,13420.0,13435.0,5m,589,2020-12-01 04:35:00
1606797300,13427.0,30,55,-25,3,13423.0,13430.8333,5m,589,2020-12-01 04:35:00
1606797300,13426.5,67,122,-55,6,13421.9167,13431.0,5m,589,2020-12-01 04:35:00
1606797300,13425.5,19,28,-9,2,13423.25,13427.75,5m,589,2020-12-01 04:35:00
1606797300,13425.0,9,17,-8,1,13421.0,13429.0,5m,589,2020-12-01 04:35:00
1606797300,13424.5,27,27,0,2,13418.25,13430.25,5m,589,2020-12-01 04:35:00
1606797300,13424.0,20,11,9,1,13416.0,13431.5,5m,589,2020-12-01 04:35:00
1606797300,13423.5,79,64,15,5,13418.5,13428.1,5m,589,2020-12-01 04:35:00
1606797300,13423.0,44,33,11,3,13417.5,13428.1667,5m,589,2020-12-01 04:35:00
1606797300,13422.0,49,44,5,3,13419.1667,13424.6667,5m,589,2020-12-01 04:35:00
1606797300,13421.5,26,34,-8,2,13415.75,13427.25,5m,589,2020-12-01 04:35:00
1606797300,13420.5,39,35,4,3,13416.5,13424.5,5m,589,2020-12-01 04:35:00
1606797300,13420.0,17,11,6,1,13416.0,13424.0,5m,589,2020-12-01 04:35:00
1606797300,13419.5,12,15,-3,1,13415.5,13423.5,5m,589,2020-12-01 04:35:00
1606797300,13419.0,115,74,41,7,13416.7143,13421.1429,5m,589,2020-12-01 04:35:00
1606797300,13418.5,74,74,0,6,13420.25,13416.4167,5m,589,2020-12-01 04:35:00
1606797300,13418.0,56,47,9,4,13423.875,13412.125,5m,589,2020-12-01 04:35:00
1606797300,13417.5,21,25,-4,2,13427.0,13407.75,5m,589,2020-12-01 04:35:00
1606797300,13417.0,36,61,-25,4,13424.25,13409.5,5m,589,2020-12-01 04:35:00
1606797300,13416.5,44,49,-5,4,13425.875,13406.875,5m,589,2020-12-01 04:35:00
1606797300,13416.0,29,32,-3,3,13422.6667,13409.3333,5m,589,2020-12-01 04:35:00
1606797300,13415.5,19,22,-3,2,13409.0,13422.0,5m,589,2020-12-01 04:35:00
1606797300,13415.0,55,50,5,4,13423.25,13406.375,5m,589,2020-12-01 04:35:00
1606797300,13414.5,52,48,4,4,13414.375,13414.375,5m,589,2020-12-01 04:35:00
1606797300,13414.0,82,101,-19,7,13411.6429,13416.0714,5m,589,2020-12-01 04:35:00
1606797300,13413.5,42,29,13,3,13420.1667,13406.3333,5m,589,2020-12-01 04:35:00
1606797300,13413.0,76,83,-7,6,13412.1667,13413.5833,5m,589,2020-12-01 04:35:00
1606797300,13412.5,11,13,-2,1,13387.0,13437.5,5m,589,2020-12-01 04:35:00
1606797300,13412.0,66,60,6,5,13408.3,13415.3,5m,589,2020-12-01 04:35:00
1606797300,13411.5,58,64,-6,4,13401.25,13421.5,5m,589,2020-12-01 04:35:00
1606797300,13411.0,57,84,-27,5,13402.6,13419.0,5m,589,2020-12-01 04:35:00
1606797300,13410.5,63,104,-41,6,13401.6667,13419.3333,5m,589,2020-12-01 04:35:00
1606797300,13410.0,55,47,8,5,13415.3,13404.4,5m,589,2020-12-01 04:35:00
1606797300,13409.5,22,22,0,5,13410.3,13408.5,5m,589,2020-12-01 04:35:00
1606797300,13409.0,103,93,10,17,13406.6176,13411.1176,5m,589,2020-12-01 04:35:00
1606797300,13408.5,102,76,26,17,13408.2647,13408.4412,5m,589,2020-12-01 04:35:00
1606797300,13408.0,118,101,17,14,13396.1429,13419.6071,5m,589,2020-12-01 04:35:00
1606797300,13407.5,70,56,14,8,13403.1875,13411.5625,5m,589,2020-12-01 04:35:00
1606797300,13407.0,37,44,-7,5,13401.0,13412.7,5m,589,2020-12-01 04:35:00
1606797300,13406.5,57,65,-8,7,13400.5714,13412.1429,5m,589,2020-12-01 04:35:00
1606797300,13406.0,45,43,2,11,13407.0455,13404.6818,5m,589,2020-12-01 04:35:00
1606797300,13405.5,42,27,15,6,13402.1667,13408.5833,5m,589,2020-12-01 04:35:00
1606797300,13405.0,16,19,-3,5,13395.2,13414.6,5m,589,2020-12-01 04:35:00
1606797300,13404.5,32,15,17,4,13395.5,13413.0,5m,589,2020-12-01 04:35:00
